iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ECU,South America,Ecuador,2021-11-12,518975.0,0.0,292.0,32988.0,0.0,1.43,29116.8,0.0,16.38,1850.77,0.0,0.08,1.08,,,,,,,,,1865463.0,3247.0,104.82,0.18,2782.0,0.16,0.12,8.4,people tested,23313709.0,13029056.0,10540095.0,159751.0,95743.0,73831.0,129.51,72.38,58.55,0.89,4101.0,39744.0,0.22,46.98,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-13,518975.0,0.0,292.0,32988.0,0.0,1.43,29116.8,0.0,16.38,1850.77,0.0,0.08,1.08,,,,,,,,,1866577.0,1114.0,104.88,0.06,2741.0,0.15,0.12,8.3,people tested,23352185.0,13055729.0,10548437.0,163419.0,38476.0,77845.0,129.73,72.53,58.6,0.91,4324.0,42936.0,0.24,46.98,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-14,521279.0,2304.0,329.14,33070.0,82.0,11.71,29246.07,129.26,18.47,1855.37,4.6,0.66,1.08,,,,,,,,,1867205.0,628.0,104.91,0.04,2770.0,0.16,0.12,8.5,people tested,23372031.0,13069423.0,10552429.0,165699.0,19846.0,80082.0,129.84,72.6,58.62,0.92,4449.0,44693.0,0.25,46.98,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,66934.6,46.32,6.32,3760.85
ECU,South America,Ecuador,2021-11-15,521279.0,0.0,329.14,33070.0,0.0,11.71,29246.07,0.0,18.47,1855.37,0.0,0.66,1.08,,,,,,,,,1872174.0,4969.0,105.19,0.28,3079.0,0.17,0.11,8.8,people tested,23477052.0,13120241.0,10590333.0,183097.0,105021.0,81653.0,130.42,72.89,58.83,1.02,4536.0,44240.0,0.25,46.97,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-16,521279.0,0.0,329.14,33070.0,0.0,11.71,29246.07,0.0,18.47,1855.37,0.0,0.66,1.08,,,,,,,,,1875949.0,3775.0,105.4,0.21,3157.0,0.18,0.11,8.8,people tested,23595418.0,13178694.0,10634554.0,199723.0,118366.0,84069.0,131.08,73.21,59.08,1.11,4670.0,44425.0,0.25,46.97,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-17,521279.0,0.0,329.14,33070.0,0.0,11.71,29246.07,0.0,18.47,1855.37,0.0,0.66,1.09,,,,,,,,,1879740.0,3791.0,105.62,0.21,3246.0,0.18,0.12,8.5,people tested,23729189.0,13234483.0,10688744.0,224409.0,133771.0,88049.0,131.82,73.52,59.38,1.25,4891.0,44077.0,0.24,46.96,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-18,521279.0,0.0,329.14,33070.0,0.0,11.71,29246.07,0.0,18.47,1855.37,0.0,0.66,1.09,,,,,,,,,1884001.0,4261.0,105.86,0.24,3112.0,0.18,0.12,8.5,people tested,23857066.0,13281796.0,10749169.0,245562.0,127877.0,91300.0,132.53,73.78,59.71,1.36,5072.0,43201.0,0.24,46.95,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-19,521279.0,0.0,329.14,33070.0,0.0,11.71,29246.07,0.0,18.47,1855.37,0.0,0.66,1.09,,,,,,,,,1887366.0,3365.0,106.04,0.19,3129.0,0.18,0.12,8.7,people tested,23990152.0,13336322.0,10811731.0,262429.0,133086.0,96635.0,133.27,74.09,60.06,1.46,5368.0,43895.0,0.24,46.94,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-20,521279.0,0.0,329.14,33070.0,0.0,11.71,29246.07,0.0,18.47,1855.37,0.0,0.66,1.09,,,,,,,,,1889047.0,1681.0,106.14,0.09,3210.0,0.18,0.11,8.8,people tested,24048640.0,13363543.0,10836015.0,269861.0,58488.0,99494.0,133.6,74.24,60.2,1.5,5527.0,43973.0,0.24,46.94,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-21,523847.0,2568.0,366.86,33121.0,51.0,7.29,29390.14,144.08,20.58,1858.24,2.86,0.41,1.1,,,,,,,,,1889913.0,866.0,106.19,0.05,3244.0,0.18,0.11,8.8,people tested,24088225.0,13381327.0,10852890.0,275137.0,39585.0,102313.0,133.82,74.34,60.29,1.53,5684.0,44558.0,0.25,46.93,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,67091.3,45.97,10.73,3769.65
ECU,South America,Ecuador,2021-11-22,523847.0,0.0,366.86,33121.0,0.0,7.29,29390.14,0.0,20.58,1858.24,0.0,0.41,1.1,,,,,,,,,1893175.0,3262.0,106.37,0.18,3000.0,0.17,0.12,8.4,people tested,24320682.0,13477197.0,10978542.0,295142.0,232457.0,120519.0,135.11,74.87,60.99,1.64,6695.0,50994.0,0.28,46.91,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-23,523847.0,0.0,366.86,33121.0,0.0,7.29,29390.14,0.0,20.58,1858.24,0.0,0.41,1.1,,,,,,,,,1897437.0,4262.0,106.61,0.24,3070.0,0.17,0.12,8.2,people tested,24463980.0,13528290.0,11052308.0,314608.0,143298.0,124080.0,135.9,75.15,61.4,1.75,6893.0,49942.0,0.28,46.9,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-24,523847.0,0.0,366.86,33121.0,0.0,7.29,29390.14,0.0,20.58,1858.24,0.0,0.41,1.11,,,,,,,,,1900726.0,3289.0,106.8,0.18,2998.0,0.17,0.12,8.5,people tested,24619310.0,13580391.0,11140453.0,330744.0,155330.0,127160.0,136.77,75.44,61.89,1.84,7064.0,49415.0,0.28,46.89,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-25,523847.0,0.0,366.86,33121.0,0.0,7.29,29390.14,0.0,20.58,1858.24,0.0,0.41,1.11,,,,,,,,,1904122.0,3396.0,106.99,0.19,2874.0,0.16,0.11,8.8,people tested,24773514.0,13632600.0,11228020.0,346227.0,154204.0,130921.0,137.62,75.73,62.37,1.92,7273.0,50115.0,0.28,46.88,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-26,523847.0,0.0,366.86,33121.0,0.0,7.29,29390.14,0.0,20.58,1858.24,0.0,0.41,1.11,,,,,,,,,1908306.0,4184.0,107.22,0.24,2991.0,0.17,0.12,8.7,people tested,24916561.0,13676032.0,11311710.0,363351.0,143047.0,132344.0,138.42,75.97,62.84,2.02,7352.0,48530.0,0.27,46.86,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-27,523847.0,0.0,366.86,33121.0,0.0,7.29,29390.14,0.0,20.58,1858.24,0.0,0.41,1.12,,,,,,,,,1911326.0,3020.0,107.39,0.17,3183.0,0.18,0.11,9.1,people tested,24957994.0,13692546.0,11328702.0,371683.0,41433.0,129908.0,138.65,76.07,62.93,2.06,7217.0,47000.0,0.26,46.86,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-28,526137.0,2290.0,327.14,33185.0,64.0,9.14,29518.62,128.48,18.35,1861.83,3.59,0.51,1.12,,,,,,,,,1913516.0,2190.0,107.52,0.12,3372.0,0.19,0.1,9.7,people tested,24979864.0,13700908.0,11337778.0,376454.0,21870.0,127377.0,138.77,76.11,62.98,2.09,7076.0,45654.0,0.25,46.86,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,67246.6,45.62,10.74,3778.38
ECU,South America,Ecuador,2021-11-29,526137.0,0.0,327.14,33185.0,0.0,9.14,29518.62,0.0,18.35,1861.83,0.0,0.51,1.12,,,,,,,,,1916984.0,3468.0,107.71,0.2,3401.0,0.19,0.1,9.7,people tested,25093846.0,13733215.0,11398382.0,398798.0,113982.0,110452.0,139.4,76.29,63.32,2.22,6136.0,36574.0,0.2,46.85,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-11-30,526137.0,0.0,327.14,33185.0,0.0,9.14,29518.62,0.0,18.35,1861.83,0.0,0.51,1.13,,,,,,,,,1919611.0,2627.0,107.86,0.15,3168.0,0.18,0.1,9.7,people tested,25200571.0,13766680.0,11451335.0,420442.0,106725.0,105227.0,140.0,76.48,63.61,2.34,5846.0,34056.0,0.19,46.84,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-01,526137.0,0.0,327.14,33185.0,0.0,9.14,29518.62,0.0,18.35,1861.83,0.0,0.51,1.13,,,,,,,,,1923047.0,3436.0,108.05,0.19,3189.0,0.18,0.1,9.8,people tested,25309620.0,13796237.0,11501793.0,451239.0,109049.0,98616.0,140.6,76.64,63.9,2.51,5478.0,30835.0,0.17,46.83,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-02,526137.0,0.0,327.14,33185.0,0.0,9.14,29518.62,0.0,18.35,1861.83,0.0,0.51,1.14,,,,,,,,,1927401.0,4354.0,108.3,0.24,3326.0,0.19,0.1,9.5,people tested,25432150.0,13828785.0,11560519.0,484744.0,122530.0,94091.0,141.28,76.82,64.22,2.69,5227.0,28026.0,0.16,46.82,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-03,526137.0,0.0,327.14,33185.0,0.0,9.14,29518.62,0.0,18.35,1861.83,0.0,0.51,1.14,,,,,,,,,1932122.0,4721.0,108.56,0.26,3402.0,0.19,0.11,9.3,people tested,25530853.0,13852920.0,11608651.0,513246.0,98703.0,87756.0,141.83,76.96,64.49,2.85,4875.0,25270.0,0.14,46.82,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-04,526137.0,0.0,327.14,33185.0,0.0,9.14,29518.62,0.0,18.35,1861.83,0.0,0.51,1.15,,,,,,,,,1934910.0,2788.0,108.72,0.16,3369.0,0.19,0.11,9.3,people tested,25563245.0,13860258.0,11622151.0,525425.0,32392.0,86464.0,142.01,77.0,64.56,2.92,4803.0,23959.0,0.13,46.82,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-05,528590.0,2453.0,350.43,33447.0,262.0,37.43,29656.25,137.62,19.66,1876.52,14.7,2.1,1.15,,,,,,,,,1936310.0,1400.0,108.8,0.08,3256.0,0.18,0.11,8.8,people tested,25580686.0,13864158.0,11629093.0,532414.0,17441.0,85832.0,142.11,77.02,64.6,2.96,4768.0,23321.0,0.13,46.81,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,67334.9,45.23,6.09,3783.34
ECU,South America,Ecuador,2021-12-06,528590.0,0.0,350.43,33447.0,0.0,37.43,29656.25,0.0,19.66,1876.52,0.0,2.1,1.16,,,,,,,,,1940555.0,4245.0,109.03,0.24,3367.0,0.19,0.12,8.5,people tested,25658021.0,13882102.0,11663974.0,558925.0,77335.0,80596.0,142.54,77.12,64.8,3.1,4477.0,21270.0,0.12,46.81,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-07,528590.0,0.0,350.43,33447.0,0.0,37.43,29656.25,0.0,19.66,1876.52,0.0,2.1,1.16,,,,,,,,,1945256.0,4701.0,109.3,0.26,3664.0,0.21,0.12,8.1,people tested,25748271.0,13899501.0,11707691.0,589685.0,90250.0,78243.0,143.04,77.22,65.04,3.28,4347.0,18974.0,0.1,46.8,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-08,528590.0,0.0,350.43,33447.0,0.0,37.43,29656.25,0.0,19.66,1876.52,0.0,2.1,1.17,,,,,,,,,1949509.0,4253.0,109.54,0.24,3780.0,0.21,0.14,7.1,people tested,25842231.0,13915757.0,11760574.0,616034.0,93960.0,76087.0,143.56,77.31,65.33,3.42,4227.0,17074.0,0.1,46.79,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-09,528590.0,0.0,350.43,33447.0,0.0,37.43,29656.25,0.0,19.66,1876.52,0.0,2.1,1.17,,,,,,,,,1953591.0,4082.0,109.77,0.23,3741.0,0.21,0.15,6.8,people tested,25952255.0,13936959.0,11825366.0,641463.0,110024.0,74301.0,144.17,77.42,65.69,3.56,4128.0,15453.0,0.09,46.78,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-10,528590.0,0.0,350.43,33447.0,0.0,37.43,29656.25,0.0,19.66,1876.52,0.0,2.1,1.17,,,,,,,,,1958024.0,4433.0,110.02,0.25,3700.0,0.21,0.16,6.5,people tested,26072484.0,13960603.0,11898140.0,666663.0,120229.0,77376.0,144.84,77.55,66.1,3.7,4298.0,15383.0,0.08,46.77,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-11,528590.0,0.0,350.43,33447.0,0.0,37.43,29656.25,0.0,19.66,1876.52,0.0,2.1,1.18,,,,,,,,,1960711.0,2687.0,110.17,0.15,3686.0,0.21,0.16,6.3,people tested,26125243.0,13972603.0,11927573.0,678926.0,52759.0,80285.0,145.13,77.62,66.26,3.77,4460.0,16049.0,0.09,46.77,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-12,532430.0,3840.0,548.57,33548.0,101.0,14.43,29871.69,215.44,30.78,1882.19,5.67,0.81,1.18,,,,,,,,,1961826.0,1115.0,110.23,0.06,3645.0,0.2,0.16,6.2,people tested,26157005.0,13979769.0,11943911.0,687901.0,31762.0,82331.0,145.31,77.66,66.35,3.82,4574.0,16516.0,0.09,46.77,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,67511.4,44.91,11.99,3793.26
ECU,South America,Ecuador,2021-12-13,532430.0,0.0,548.57,33548.0,0.0,14.43,29871.69,0.0,30.78,1882.19,0.0,0.81,1.18,,,,,,,,,1965247.0,3421.0,110.42,0.19,3527.0,0.2,0.16,6.1,people tested,26261183.0,13997698.0,12008353.0,711012.0,104178.0,86166.0,145.89,77.76,66.71,3.95,4787.0,16514.0,0.09,46.76,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2021-12-14,532430.0,0.0,548.57,33548.0,0.0,14.43,29871.69,0.0,30.78,1882.19,0.0,0.81,1.19,,,,,,,,,1969303.0,4056.0,110.65,0.23,3435.0,0.19,0.16,6.2,people tested,26362850.0,14016690.0,12071652.0,731529.0,101667.0,87797.0,146.45,77.87,67.06,4.06,4877.0,16741.0,0.09,46.75,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
